 num     #instances         #bytes  class name (module)
1200:             1             24  [Ljava.io.File$PathStatus; (java.base)
1201:             1             24  [Ljava.lang.ClassValue$Entry; (java.base)
1202:             1             24  [Ljava.lang.invoke.MethodHandles$Lookup$ClassOption; (java.base)
1203:             1             24  [Ljava.net.InetAddress; (java.base)
1204:             1             24  [Ljava.nio.file.LinkOption; (java.base)
1205:             1             24  [Ljava.util.Locale$Category; (java.base)
1206:             1             24  [Ljavax.xml.bind.annotation.XmlAccessOrder;
1207:             1             24  [Lorg.glassfish.grizzly.CloseType;
1208:             1             24  [Lorg.glassfish.grizzly.filterchain.FilterChainContext$State;
1209:             1             24  [Lorg.spec.jbb.core.comm.transport.TransportType$CompressionType;
1210:             1             24  [Lorg.spec.jbb.core.locks.LockManagerType;
1211:             1             24  [Lorg.spec.jbb.core.scheduler.DelayType;
1212:             1             24  [Lorg.spec.jbb.infra.AgentType;
1213:             1             24  [Lorg.spec.jbb.infra.TransferLogsAgent$TransferFileType;
1214:             1             24  [Lorg.spec.jbb.infra.rtprocess.ResponseTimeProcessType;
1215:             1             24  [Lorg.spec.jbb.sm.advertisement.AdvertisementAgentType;
1216:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management)
1217:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management)
1218:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management)
1219:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management)
1220:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management)
1221:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration (java.xml)
1222:             1             24  com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl (java.xml)
1223:             1             24  com.sun.xml.bind.v2.model.annotation.XmlAttributeQuick
1224:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementDeclQuick
1225:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementQuick
1226:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementRefQuick
1227:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementRefsQuick
1228:             1             24  com.sun.xml.bind.v2.model.annotation.XmlEnumQuick
1229:             1             24  com.sun.xml.bind.v2.model.annotation.XmlRootElementQuick
1230:             1             24  com.sun.xml.bind.v2.model.annotation.XmlSchemaQuick
1231:             1             24  com.sun.xml.bind.v2.model.annotation.XmlSchemaTypeQuick
1232:             1             24  com.sun.xml.bind.v2.model.annotation.XmlTransientQuick
1233:             1             24  com.sun.xml.bind.v2.model.annotation.XmlTypeQuick
1234:             1             24  com.sun.xml.bind.v2.model.annotation.XmlValueQuick
1235:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeAnyTypeImpl
1236:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$10
1237:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$11
1238:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$12
1239:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$13
1240:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$14
1241:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$15
1242:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$16
1243:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$17
1244:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$18
1245:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$19
1246:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$2
1247:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$20
1248:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$21
1249:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$22
1250:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$23
1251:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$24
1252:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$26
1253:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$27
1254:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$3
1255:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$4
1256:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$5
1257:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$6
1258:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$7
1259:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$8
1260:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$9
1261:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$StringImplImpl
1262:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$UUIDImpl
1263:             1             24  com.sun.xml.bind.v2.runtime.unmarshaller.DomLoader
1264:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base)
1265:             1             24  java.lang.invoke.VarHandle$TypesAndInvokers (java.base)
1266:             1             24  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle (java.base)
1267:             1             24  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle (java.base)
1268:             1             24  java.lang.invoke.VarHandles$1 (java.base)
1269:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management)
1270:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management)
1271:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management)
1272:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management)
1273:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management)
1274:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management)
1275:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management)
1276:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management)
1277:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management)
1278:             1             24  java.lang.management.DefaultPlatformMBeanProvider$8 (java.management)
1279:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management)
1280:             1             24  java.lang.reflect.Proxy$1 (java.base)
1281:             1             24  java.net.Inet6AddressImpl (java.base)
1282:             1             24  java.nio.file.LinkOption (java.base)
1283:             1             24  java.time.Clock$SystemClock (java.base)
1284:             1             24  java.util.Collections$EmptyMap (java.base)
1285:             1             24  java.util.Collections$SingletonList (java.base)
1286:             1             24  java.util.Collections$SynchronizedCollection (java.base)
1287:             1             24  java.util.Collections$SynchronizedSet (java.base)
1288:             1             24  java.util.Locale$Cache (java.base)
1289:             1             24  java.util.OptionalInt (java.base)
1290:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base)
1291:             1             24  java.util.concurrent.ConcurrentSkipListMap$Index (java.base)
1292:             1             24  java.util.concurrent.CopyOnWriteArrayList$COWIterator (java.base)
1293:             1             24  java.util.concurrent.Executors$DefaultThreadFactory (java.base)
1294:             1             24  java.util.concurrent.FutureTask$WaitNode (java.base)
1295:             1             24  java.util.concurrent.LinkedBlockingQueue$Node (java.base)
1296:             1             24  java.util.logging.LogManager$LoggerContext (java.logging)
1297:             1             24  java.util.regex.Pattern$Dollar (java.base)
1298:             1             24  javax.crypto.CryptoPermissions (java.base)
1299:             1             24  javax.xml.bind.JAXBPermission
1300:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base)
1301:             1             24  jdk.internal.module.ModuleBootstrap$SafeModuleFinder (java.base)
1302:             1             24  jdk.internal.ref.CleanerImpl (java.base)
1303:             1             24  jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent (jdk.management.jfr)
1304:             1             24  joptsimple.internal.MethodInvokingValueConverter
1305:             1             24  org.eclipse.jetty.util.DateCache$Tick
1306:             1             24  org.eclipse.jetty.util.Uptime$DefaultImpl
1307:             1             24  org.glassfish.grizzly.attributes.DefaultAttributeBuilder
1308:             1             24  org.glassfish.grizzly.localization.Localizer
1309:             1             24  org.glassfish.grizzly.memory.AbstractMemoryManager$1
1310:             1             24  org.glassfish.grizzly.memory.Buffers$1
1311:             1             24  org.glassfish.grizzly.memory.HeapMemoryManager
1312:             1             24  org.glassfish.grizzly.nio.DefaultSelectorHandler
1313:             1             24  org.spec.jbb.core.cache.HardReferenceCache
1314:             1             24  org.spec.jbb.core.comm.connectivity.ConnectivityFactory
1315:             1             24  org.spec.jbb.core.comm.connectivity.grizzlynio.ConnectionFactory
1316:             1             24  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyNioClient
1317:             1             24  org.spec.jbb.core.objectpool.PerKeyQueuePool$SealableSet
1318:             1             24  org.spec.jbb.core.threadpools.Tiers
1319:             1             24  org.spec.jbb.hq.HQ$1
1320:             1             24  org.spec.jbb.hq.db.DataMiningManager
1321:             1             24  org.spec.jbb.infra.BackendDescription
1322:             1             24  org.spec.jbb.infra.request.TransferLogChunkRequest
1323:             1             24  org.spec.jbb.infra.validation.ValidationBackendAgent
1324:             1             24  org.spec.jbb.util.JbbProperties
1325:             1             24  sun.management.RuntimeImpl (java.management)
1326:             1             24  sun.management.VMManagementImpl (java.management)
1327:             1             24  sun.net.sdp.SdpProvider (java.base)
1328:             1             24  sun.net.www.protocol.http.Handler (java.base)
1329:             1             24  sun.nio.ch.Util$BufferCache (java.base)
1330:             1             24  sun.nio.cs.ISO_8859_1 (java.base)
1331:             1             24  sun.nio.cs.StandardCharsets (java.base)
1332:             1             24  sun.nio.cs.US_ASCII (java.base)
1333:             1             24  sun.nio.cs.UTF_16 (java.base)
1334:             1             24  sun.nio.cs.UTF_16BE (java.base)
1335:             1             24  sun.nio.cs.UTF_16LE (java.base)
1336:             1             24  sun.nio.cs.UTF_8 (java.base)
1337:             1             24  sun.util.cldr.CLDRCalendarDataProviderImpl (java.base)
1338:             1             24  sun.util.cldr.CLDRTimeZoneNameProviderImpl (java.base)
1339:             1             24  sun.util.locale.BaseLocale$Cache (java.base)
1340:             1             24  sun.util.locale.provider.CalendarProviderImpl (java.base)
1341:             1             24  sun.util.locale.provider.DateFormatSymbolsProviderImpl (java.base)
1342:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base)
1343:             1             24  sun.util.locale.provider.NumberFormatProviderImpl (java.base)
1344:             1             24  sun.util.locale.provider.TimeZoneNameProviderImpl (java.base)
1345:             1             16  [Ljava.beans.EventSetDescriptor; (java.desktop)
1346:             1             16  [Ljava.lang.Enum; (java.base)
1347:             1             16  [Ljava.lang.Throwable; (java.base)
1348:             1             16  [Ljava.lang.constant.Constable; (java.base)
1349:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base)
1350:             1             16  [Ljava.security.Provider; (java.base)
1351:             1             16  [Ljava.security.cert.Certificate; (java.base)
1352:             1             16  [Ljava.text.FieldPosition; (java.base)
1353:             1             16  [Ljavax.management.ObjectName$Property; (java.management)
1354:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl (jdk.management)
1355:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$62/0x00000008001552a0 (jdk.management)
1356:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator (java.xml)
1357:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator (java.xml)
1358:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator (java.xml)
1359:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator (java.xml)
1360:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator (java.xml)
1361:             1             16  com.sun.org.apache.xerces.internal.jaxp.datatype.DatatypeFactoryImpl (java.xml)
1362:             1             16  com.sun.xml.bind.AccessorFactoryImpl
1363:             1             16  com.sun.xml.bind.DatatypeConverterImpl
1364:             1             16  com.sun.xml.bind.api.impl.NameConverter$1
1365:             1             16  com.sun.xml.bind.api.impl.NameConverter$2
1366:             1             16  com.sun.xml.bind.api.impl.NameConverter$Standard
1367:             1             16  com.sun.xml.bind.marshaller.MinimumEscapeHandler
1368:             1             16  com.sun.xml.bind.v2.ClassFactory$1
1369:             1             16  com.sun.xml.bind.v2.model.nav.ReflectionNavigator
1370:             1             16  com.sun.xml.bind.v2.model.nav.ReflectionNavigator$1
1371:             1             16  com.sun.xml.bind.v2.model.nav.ReflectionNavigator$2
1372:             1             16  com.sun.xml.bind.v2.model.nav.ReflectionNavigator$6
1373:             1             16  com.sun.xml.bind.v2.runtime.JAXBContextImpl$6
1374:             1             16  com.sun.xml.bind.v2.runtime.output.NamespaceContextImpl$1
1375:             1             16  com.sun.xml.bind.v2.runtime.reflect.Accessor$1
1376:             1             16  com.sun.xml.bind.v2.runtime.reflect.Accessor$2
1377:             1             16  com.sun.xml.bind.v2.runtime.reflect.Lister$1
1378:             1             16  com.sun.xml.bind.v2.runtime.reflect.Lister$2
1379:             1             16  com.sun.xml.bind.v2.runtime.reflect.Lister$ArrayLister
1380:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerBoolean
1381:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerByte
1382:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerCharacter
1383:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerDouble
1384:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerFloat
1385:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerInteger
1386:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerLong
1387:             1             16  com.sun.xml.bind.v2.runtime.reflect.PrimitiveArrayListerShort
1388:             1             16  com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallingContext$DefaultRootLoader
1389:             1             16  com.sun.xml.bind.v2.runtime.unmarshaller.UnmarshallingContext$ExpectedTypeRootLoader
1390:             1             16  java.beans.Introspector$1 (java.desktop)
1391:             1             16  java.io.FileDescriptor$1 (java.base)
1392:             1             16  java.io.FilePermission$1 (java.base)
1393:             1             16  java.io.ObjectInputFilter$Config$$Lambda$84/0x000000080027bbb8 (java.base)
1394:             1             16  java.io.ObjectInputFilter$Config$$Lambda$85/0x000000080027bfd8 (java.base)
1395:             1             16  java.io.ObjectInputStream$$Lambda$82/0x000000080027a1d0 (java.base)
1396:             1             16  java.io.ObjectInputStream$$Lambda$83/0x000000080027a5f0 (java.base)
1397:             1             16  java.io.RandomAccessFile$2 (java.base)
1398:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base)
1399:             1             16  java.lang.CharacterData00 (java.base)
1400:             1             16  java.lang.CharacterDataLatin1 (java.base)
1401:             1             16  java.lang.Class$$Lambda$31/0x00000008000e93c0 (java.base)
1402:             1             16  java.lang.Module$$Lambda$73/0x0000000800166ae8 (java.base)
1403:             1             16  java.lang.Runtime (java.base)
1404:             1             16  java.lang.String$CaseInsensitiveComparator (java.base)
1405:             1             16  java.lang.System$2 (java.base)
1406:             1             16  java.lang.Terminator$1 (java.base)
1407:             1             16  java.lang.constant.DynamicConstantDesc$$Lambda$88/0x00000008002ceda8 (java.base)
1408:             1             16  java.lang.constant.DynamicConstantDesc$$Lambda$89/0x00000008002cefe8 (java.base)
1409:             1             16  java.lang.constant.DynamicConstantDesc$$Lambda$90/0x00000008002cf228 (java.base)
1410:             1             16  java.lang.constant.DynamicConstantDesc$$Lambda$91/0x00000008002cf468 (java.base)
1411:             1             16  java.lang.constant.DynamicConstantDesc$$Lambda$92/0x00000008002cf6a8 (java.base)
1412:             1             16  java.lang.constant.DynamicConstantDesc$$Lambda$93/0x00000008002cf8e8 (java.base)
1413:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base)
1414:             1             16  java.lang.invoke.MemberName$Factory (java.base)
1415:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base)
1416:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base)
1417:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base)
1418:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base)
1419:             1             16  java.lang.invoke.VarHandle$1 (java.base)
1420:             1             16  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle$$Lambda$86/0x00000008002cb400 (java.base)
1421:             1             16  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle$$Lambda$87/0x00000008002cbd68 (java.base)
1422:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management)
1423:             1             16  java.lang.management.ManagementFactory$$Lambda$61/0x00000008001531e8 (java.management)
1424:             1             16  java.lang.module.ModuleDescriptor$1 (java.base)
1425:             1             16  java.lang.module.ModuleDescriptor$Builder$$Lambda$72/0x0000000800166190 (java.base)
1426:             1             16  java.lang.ref.Cleaner (java.base)
1427:             1             16  java.lang.ref.Cleaner$1 (java.base)
1428:             1             16  java.lang.ref.Reference$1 (java.base)
1429:             1             16  java.lang.reflect.Proxy$$Lambda$70/0x0000000800165348 (java.base)
1430:             1             16  java.lang.reflect.Proxy$$Lambda$80/0x00000008001730a8 (java.base)
1431:             1             16  java.lang.reflect.Proxy$ProxyBuilder$$Lambda$71/0x0000000800165f60 (java.base)
1432:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$76/0x0000000800167aa0 (java.base)
1433:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$77/0x0000000800167ce0 (java.base)
1434:             1             16  java.lang.reflect.ReflectAccess (java.base)
1435:             1             16  java.net.InetAddress$1 (java.base)
1436:             1             16  java.net.InetAddress$PlatformNameService (java.base)
1437:             1             16  java.net.SocketImpl$$Lambda$56/0x0000000800145750 (java.base)
1438:             1             16  java.net.URI$1 (java.base)
1439:             1             16  java.net.URL$3 (java.base)
1440:             1             16  java.net.URL$DefaultFactory (java.base)
1441:             1             16  java.nio.Bits$1 (java.base)
1442:             1             16  java.nio.Buffer$1 (java.base)
1443:             1             16  java.nio.channels.spi.SelectorProvider$Holder$$Lambda$52/0x00000008000b2f50 (java.base)
1444:             1             16  java.nio.file.Files$$Lambda$8/0x0000000800019068 (java.base)
1445:             1             16  java.nio.file.Files$AcceptAllFilter (java.base)
1446:             1             16  java.security.AllPermission (java.base)
1447:             1             16  java.security.AllPermissionCollection (java.base)
1448:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base)
1449:             1             16  java.text.DecimalFormatSymbols$$Lambda$44/0x00000008000fdd00 (java.base)
1450:             1             16  java.text.DontCareFieldPosition$1 (java.base)
1451:             1             16  java.text.MessageFormat$Field (java.base)
1452:             1             16  java.util.Collections$EmptyEnumeration (java.base)
1453:             1             16  java.util.Collections$EmptyIterator (java.base)
1454:             1             16  java.util.Collections$EmptyList (java.base)
1455:             1             16  java.util.Collections$EmptySet (java.base)
1456:             1             16  java.util.EnumMap$1 (java.base)
1457:             1             16  java.util.IdentityHashMap$Values (java.base)
1458:             1             16  java.util.LinkedHashSet (java.base)
1459:             1             16  java.util.Locale$Builder (java.base)
1460:             1             16  java.util.ResourceBundle$1 (java.base)
1461:             1             16  java.util.ResourceBundle$Control (java.base)
1462:             1             16  java.util.ResourceBundle$ResourceBundleControlProviderHolder$$Lambda$105/0x00000008002ecdc8 (java.base)
1463:             1             16  java.util.ResourceBundle$ResourceBundleControlProviderHolder$$Lambda$106/0x00000008002ed488 (java.base)
1464:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base)
1465:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base)
1466:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base)
1467:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base)
1468:             1             16  java.util.TreeMap$EntrySet (java.base)
1469:             1             16  java.util.concurrent.ConcurrentLinkedQueue$$Lambda$54/0x00000008000ba8a0 (java.base)
1470:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base)
1471:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base)
1472:             1             16  java.util.concurrent.CountDownLatch (java.base)
1473:             1             16  java.util.concurrent.Executors$FinalizableDelegatedExecutorService (java.base)
1474:             1             16  java.util.concurrent.ForkJoinPool$DefaultCommonPoolForkJoinWorkerThreadFactory (java.base)
1475:             1             16  java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory (java.base)
1476:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base)
1477:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base)
1478:             1             16  java.util.logging.Level$$Lambda$28/0x00000008000dded0 (java.logging)
1479:             1             16  java.util.logging.Level$$Lambda$40/0x00000008000f1830 (java.logging)
1480:             1             16  java.util.logging.Level$KnownLevel$$Lambda$26/0x00000008000d53f8 (java.logging)
1481:             1             16  java.util.logging.Level$KnownLevel$$Lambda$27/0x00000008000d5638 (java.logging)
1482:             1             16  java.util.logging.Level$KnownLevel$$Lambda$29/0x00000008000de388 (java.logging)
1483:             1             16  java.util.logging.LogManager$CloseOnReset (java.logging)
1484:             1             16  java.util.logging.LogManager$LoggingProviderAccess (java.logging)
1485:             1             16  java.util.logging.LogManager$VisitedLoggers (java.logging)
1486:             1             16  java.util.logging.SimpleFormatter (java.logging)
1487:             1             16  java.util.logging.SimpleFormatter$$Lambda$30/0x00000008000e5338 (java.logging)
1488:             1             16  java.util.regex.CharPredicates$$Lambda$41/0x00000008000f24e0 (java.base)
1489:             1             16  java.util.regex.Pattern$$Lambda$39/0x00000008000f1170 (java.base)
1490:             1             16  java.util.regex.Pattern$Begin (java.base)
1491:             1             16  java.util.regex.Pattern$LastNode (java.base)
1492:             1             16  java.util.regex.Pattern$Node (java.base)
1493:             1             16  java.util.stream.Collectors$$Lambda$12/0x000000080000a1b0 (java.base)
1494:             1             16  java.util.stream.Collectors$$Lambda$13/0x000000080000a980 (java.base)
1495:             1             16  java.util.stream.Collectors$$Lambda$14/0x000000080000afb0 (java.base)
1496:             1             16  java.util.stream.Collectors$$Lambda$15/0x000000080000b1f8 (java.base)
1497:             1             16  java.util.stream.Collectors$$Lambda$33/0x00000008000e9a38 (java.base)
1498:             1             16  java.util.stream.Collectors$$Lambda$34/0x00000008000e9c68 (java.base)
1499:             1             16  java.util.stream.Collectors$$Lambda$35/0x00000008000e9eb0 (java.base)
1500:             1             16  java.util.stream.Collectors$$Lambda$67/0x000000080015c050 (java.base)
1501:             1             16  java.util.stream.Collectors$$Lambda$68/0x000000080015c270 (java.base)
1502:             1             16  java.util.stream.Collectors$$Lambda$69/0x000000080015c4a0 (java.base)
1503:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$45/0x00000008000ff298 (java.base)
1504:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$46/0x00000008000ff4e8 (java.base)
1505:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$47/0x00000008000ff708 (java.base)
1506:             1             16  java.util.stream.FindOps$FindSink$OfInt$$Lambda$48/0x00000008000ff958 (java.base)
1507:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$22/0x0000000800007830 (java.base)
1508:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$23/0x0000000800007a80 (java.base)
1509:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$24/0x0000000800007ca0 (java.base)
1510:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$25/0x00000008000c0000 (java.base)
1511:             1             16  java.util.zip.ZipFile$1 (java.base)
1512:             1             16  javax.crypto.CryptoAllPermissionCollection (java.base)
1513:             1             16  javax.crypto.JceSecurity$IdentityWrapper (java.base)
1514:             1             16  javax.xml.bind.ContextFinder$1
1515:             1             16  javax.xml.bind.annotation.W3CDomHandler
1516:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base)
1517:             1             16  jdk.internal.misc.ScopedMemoryAccess (java.base)
1518:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base)
1519:             1             16  jdk.internal.misc.Unsafe (java.base)
1520:             1             16  jdk.internal.module.DefaultRoots$$Lambda$17/0x000000080000ef10 (java.base)
1521:             1             16  jdk.internal.module.DefaultRoots$$Lambda$18/0x000000080000f160 (java.base)
1522:             1             16  jdk.internal.module.DefaultRoots$$Lambda$20/0x000000080000f5f8 (java.base)
1523:             1             16  jdk.internal.module.DefaultRoots$$Lambda$21/0x000000080000fa40 (java.base)
1524:             1             16  jdk.internal.module.ModulePatcher (java.base)
1525:             1             16  jdk.internal.module.ModulePath$$Lambda$11/0x0000000800008738 (java.base)
1526:             1             16  jdk.internal.perf.Perf (java.base)
1527:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor1
1528:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor10 (java.base)
1529:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor11 (java.base)
1530:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor12
1531:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor13
1532:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor14
1533:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor15
1534:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor16
1535:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor17
1536:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor18
1537:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor19
1538:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor2
1539:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor20
1540:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor21
1541:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor22 (java.base)
1542:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor23
1543:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor24 (java.base)
1544:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor3
1545:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor4
1546:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor5
1547:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor6
1548:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor7
1549:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor8
1550:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor9
1551:             1             16  jdk.internal.reflect.GeneratedMethodAccessor1
1552:             1             16  jdk.internal.reflect.GeneratedMethodAccessor10 (java.base)
1553:             1             16  jdk.internal.reflect.GeneratedMethodAccessor11 (java.base)
1554:             1             16  jdk.internal.reflect.GeneratedMethodAccessor12 (java.base)
1555:             1             16  jdk.internal.reflect.GeneratedMethodAccessor13 (java.base)
1556:             1             16  jdk.internal.reflect.GeneratedMethodAccessor14 (java.base)
1557:             1             16  jdk.internal.reflect.GeneratedMethodAccessor15 (java.base)
1558:             1             16  jdk.internal.reflect.GeneratedMethodAccessor16 (java.base)
1559:             1             16  jdk.internal.reflect.GeneratedMethodAccessor17 (java.base)
1560:             1             16  jdk.internal.reflect.GeneratedMethodAccessor18 (java.base)
1561:             1             16  jdk.internal.reflect.GeneratedMethodAccessor19 (java.base)
